id,artist,song,difficulty,seizure_warning,description,max_bpm,min_bpm,last_updated,single_player,two_player,thumb,url,url2,icon,hue,tags,authors,has_classics,has_oneshots,has_squareshots,has_swing,has_freetimes,has_holds,source_id,source_iid,id:1,uploaded,approval,kudos
UPZUnzjTTJtULjfuB8NNFJ,Matchbox Twenty,Unwell,1,0,"Reminisce on times since passed

don't be a heartbreaker",81.37,81.37,1614284594,1,0,https://codex.rhythm.cafe/J3NSkSyGasDN5GHSjxPV7d.png,https://cdn.discordapp.com/attachments/611380148431749151/814669404901736448/Matchbox_Twenty_-_Unwell.rdzip,https://codex.rhythm.cafe/SXdxBZTYiR15vogk3JxaUb.rdzip,https://codex.rhythm.cafe/XZxzkcPfdfeWdEuDaxifNV.png,0.1,"[""1p"",""pop"",""lyrics"",""More Than You Think You Are"",""flash""]","[""Bayou""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/814669404901736448/Matchbox_Twenty_-_Unwell.rdzip,UPZUnzjTTJtULjfuB8NNFJ,1636984107,10,0
URRdwM3v7UiCS5PkCF2BKU,Waterflame,Schuhmacher fly Remix,1,1,RDRPG round 2 entry. An unexpected battle awaits on the sky.,145.0,145.0,1595444466,1,0,https://codex.rhythm.cafe/Dy15KjWbC8fDJ9NQydh9xt.png,https://cdn.discordapp.com/attachments/611380148431749151/735619347870908416/Waterflame_-_Schuhmacher_fly_Remix.rdzip,https://codex.rhythm.cafe/KFgBrqLwCrrTdhGMqxPpYn.rdzip,https://codex.rhythm.cafe/TiurYYq99ZhxeLHX495owG.png,0.59,"[""Dynamite Headdy"",""RDRPG"",""Cat Hacks"",""Sky"",""Bird"",""VGM""]","[""FirecatFG""]",1,0,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/735619347870908416/Waterflame_-_Schuhmacher_fly_Remix.rdzip,URRdwM3v7UiCS5PkCF2BKU,1636984107,10,0
US4LAwwWRYwY8MpStXqE8G,Kanimiso-P,ダンシング☆サムライ,0,0,Dancing in the night on this dance floor,142.0,142.0,1625038672,1,0,https://codex.rhythm.cafe/AUY1cjg7BrVsDEo72hrjLh.png,https://cdn.discordapp.com/attachments/611380148431749151/859761297628594176/Dancing_Samurai.rdzip,https://codex.rhythm.cafe/6ZMHi8f95JzNZ1VxkCyBgM.rdzip,https://codex.rhythm.cafe/R2igrhQGSnUFc3jzq6WGYj.png,0.79,"[""Dancing Samurai"",""1p"",""syncopation"",""vocaloid""]","[""Bayou""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/859761297628594176/Dancing_Samurai.rdzip,US4LAwwWRYwY8MpStXqE8G,1636987233,10,0
USjrFRgx1Vo2DNQQ2udU2G,Moe Shop,Love Taste,1,0,"""I'll never have enough!""",110.0,90.0,1569206186,1,0,https://codex.rhythm.cafe/BNXgf9BB35hyoaKp5HLsKf.png,https://cdn.discordapp.com/attachments/611380148431749151/625597642675847168/Moe_Shop_-_Love_Taste.rdzip,https://codex.rhythm.cafe/FtRwtQehdLiinnS9GjB2qj.rdzip,,0.0,[],"[""Goldfish22""]",1,0,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/625597642675847168/Moe_Shop_-_Love_Taste.rdzip,USjrFRgx1Vo2DNQQ2udU2G,1636984107,10,0
UT4bfde4zZN8ycxV5BipRy,Virtual Riot,Energy Drink,2,1,"Can you handle the energy?

Made for RDVS.",128.0,128.0,1597606612,1,0,https://codex.rhythm.cafe/J6Yde4aQuz4UFNvCSb8qtT.png,https://cdn.discordapp.com/attachments/611380148431749151/744701411194830858/Virtual_Riot_-_Energy_Drink.rdzip,https://codex.rhythm.cafe/T9FPkYtFZx1zjNVDj11CRr.rdzip,https://codex.rhythm.cafe/4XEBR5EKw4JV1NrjAUZMPy.png,0.34,"[""RDVS""]","[""Nocallia""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/744701411194830858/Virtual_Riot_-_Energy_Drink.rdzip,UT4bfde4zZN8ycxV5BipRy,1636984107,10,0
UTsZNzV6wJMvknW1N2WU8j,Kabocha,EmbryO,2,0,Inspired by the original chart on Sound Voltex.,220.0,220.0,1595620968,1,0,https://codex.rhythm.cafe/VRLuCz74frnqH3xXVuEr8x.png,https://cdn.discordapp.com/attachments/611380148431749151/736191742298030090/Kabocha_-_EmbryO.rdzip,https://codex.rhythm.cafe/Cw5qemZZbL2H27SyL2CHyj.rdzip,,0.06,"[""fast"",""oneshot"",""gimmick"",""sound voltex"",""sdvx"",""orange"",""blue"",""videogame"",""1p""]","[""Zisos""]",1,1,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/736191742298030090/Kabocha_-_EmbryO.rdzip,UTsZNzV6wJMvknW1N2WU8j,1636984107,10,0
UUnMumsUTrwi5Hnsj2hHXk,Tackey & Tsubasa,Mirai Kōoukōai,0,0,VFX updated by DPS2004,137.0,137.0,1568809256,1,0,https://codex.rhythm.cafe/7ZioAEyJ6Xq67PgjvRxeDY.png,https://cdn.discordapp.com/attachments/611380148431749151/623916848873734145/Tackey__Tsubasa_-_Mirai_Koukai.rdzip,https://codex.rhythm.cafe/SB6hkpk9y9cymdKNPy86vz.rdzip,https://codex.rhythm.cafe/69dTmwdSnE4oJARsADkVYU.png,0.61,"[""update"",""one piece""]","[""Miner""]",1,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/623916848873734145/Tackey__Tsubasa_-_Mirai_Koukai.rdzip,UUnMumsUTrwi5Hnsj2hHXk,1636940011,10,0
UXT15aBCAjMfsXmoWePuej,Spaze,Believe,0,0,Never stop dreaming.,87.0,87.0,1569778472,1,0,https://codex.rhythm.cafe/g1rwhyi8NNj4rPhrFr1Ty.png,https://cdn.discordapp.com/attachments/611380148431749151/627983257987973140/Spaze_-_Believe.rdzip,https://codex.rhythm.cafe/5ijp1nvoX1hj5ChjuMebyr.rdzip,https://codex.rhythm.cafe/VSWbxqj88QaggtttDikQPR.png,0.63,"[""dubstep"",""spaze""]","[""noche""]",1,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/627983257987973140/Spaze_-_Believe.rdzip,UXT15aBCAjMfsXmoWePuej,1636984107,10,0
UZK83qgSgEzHRvmf1LBdvR,I Fight Dragons,Punch Drunk Destiny,1,0,"Love hits like a brick. Or a very heavy feather.

Gameplay by CV35W, additional VFX concepts by Salerj1219. Final gameplay/VFX polish by Xeno.",95.0,95.0,1613571028,1,0,https://codex.rhythm.cafe/SGtKFuFzzC1W5GPzi3URcD.png,https://cdn.discordapp.com/attachments/611380148431749151/813191431237795850/I_Fight_Dragons_-_Punch_Drunk_Destiny.rdzip,https://codex.rhythm.cafe/NJrwkj7GPDqVJzCsW5H9EQ.rdzip,https://codex.rhythm.cafe/LyfQmjL48eGJrwwfE2fd8q.png,0.0,"[""rock"",""syncopation"",""<3"",""rdvs2""]","[""CV35W"",""Salerj1219"",""Xeno""]",1,1,1,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/813191431237795850/I_Fight_Dragons_-_Punch_Drunk_Destiny.rdzip,UZK83qgSgEzHRvmf1LBdvR,1636984107,10,0
UcAz9NA7NqSPdc2c82QguB,Microsoft,Windows 3.1 Startup Sound,3,0,TADA!,375.0,375.0,1595003090,1,0,https://codex.rhythm.cafe/HHAbT3Pg5FAnhQ3G2fm8a7.png,https://cdn.discordapp.com/attachments/611380148431749151/733826753801486431/Microsoft_-_Windows_3.1_Startup_Sound.rdzip,https://codex.rhythm.cafe/V6efRTF12onUgnB2Z8A986.rdzip,,0.3,"[""windows"",""startup"",""sound""]","[""huantian""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/733826753801486431/Microsoft_-_Windows_3.1_Startup_Sound.rdzip,UcAz9NA7NqSPdc2c82QguB,1636984107,10,0
UcGwE37Wv7iSynoAZbq7yJ,Ludosity,Tracking Station (Battle),1,0,Better think fast! You never know what they might trow at you...,196.0,196.0,1569550806,1,0,https://codex.rhythm.cafe/2YdeXonM7SuTphYvZmCKHw.png,https://cdn.discordapp.com/attachments/611380148431749151/627019612885745666/Ludosity_-_Tracking_Station_Battle.rdzip,https://codex.rhythm.cafe/8GeNxw8o5QjE6xcM8HsXHh.rdzip,https://codex.rhythm.cafe/6LnCDTPxsXeHVoywQLJUFu.png,0.53,"[""Card City Nights"",""fast oneshots"",""update""]","[""notDonte"",""FirecatFG""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/627019612885745666/Ludosity_-_Tracking_Station_Battle.rdzip,UcGwE37Wv7iSynoAZbq7yJ,1636984107,10,0
Ucb3KSLwsHJaELLPXSLnjk,dan harrison b.,why not tho.,0,0,"I made this because why not? Special thanks to Mak for advice.
<3",140.0,140.0,1602360056,1,0,https://codex.rhythm.cafe/5Bc2eN4mMRQGsg92ycA7D5.png,https://cdn.discordapp.com/attachments/611380148431749151/764638836029653012/dan_harrison_b._-_why_not_tho..rdzip,https://codex.rhythm.cafe/Afe2rghVa2sZVZpSE6nSnV.rdzip,,0.65,[],"[""Not Xeno""]",1,1,1,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/764638836029653012/dan_harrison_b._-_why_not_tho..rdzip,Ucb3KSLwsHJaELLPXSLnjk,1636984107,10,0
UcdhCzwpaLNqec7Ey4BM7v,Gooseworx,End of the Universe,1,1,Welcome to the end,233.1,233.1,1574380910,1,0,https://codex.rhythm.cafe/D9zsZTGro1f2UsBP3Kxa9X.png,https://cdn.discordapp.com/attachments/611380148431749151/647300868051566605/Gooseworx_-_End_of_the_Universe.rdzip,https://codex.rhythm.cafe/6KeEoXZ8MthYstcb6FnDvs.rdzip,,0.82,"[""jumpmo"",""asthenopia""]","[""Het""]",1,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/647300868051566605/Gooseworx_-_End_of_the_Universe.rdzip,UcdhCzwpaLNqec7Ey4BM7v,1636984107,10,0
UdsqYoJ17BLnQwdP7AR1eq,sky_delta,Kreuz,2,0,"Spinning, spinning, clockwork mind.",183.0,183.0,1584800724,1,0,https://codex.rhythm.cafe/M4mqPJhyMBv5xjtXkQ3SPH.png,https://cdn.discordapp.com/attachments/611380148431749151/690943702075703386/sky_delta_-_Kreuz.rdzip,https://codex.rhythm.cafe/XLfB6xLD8N823DKRkyKHu7.rdzip,https://codex.rhythm.cafe/VWCdScZvvjpcTZbKSCkGQH.png,0.06,"[""RDSRT2"",""Nameless Sheetmusic""]","[""무명악보"",""DPS2004"",""Xeno""]",1,1,0,1,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/690943702075703386/sky_delta_-_Kreuz.rdzip,UdsqYoJ17BLnQwdP7AR1eq,1636940011,10,0
UeVhdiGeJg7JvdD68xwWyX,Manabu Namiki,Gentle Breeze,0,0,The funny,112.0,112.0,1621271446,1,0,https://codex.rhythm.cafe/AwbsmdLrAHPzH2twoV6ULA.png,https://cdn.discordapp.com/attachments/611380148431749151/843959054212005888/Manabu_Namiki_-_Gentle_Breeze.rdzip,https://codex.rhythm.cafe/FxNYS8AP79RkYtPS9s7epF.rdzip,https://codex.rhythm.cafe/V7aq3whkLUZKcfhPTxBf17.png,0.5,"[""VGM"",""Trauma Center"",""squidward""]","[""Bayou""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/843959054212005888/Manabu_Namiki_-_Gentle_Breeze.rdzip,UeVhdiGeJg7JvdD68xwWyX,1636984107,10,0
UfNFLqgrScPuGiNdeWr7ot,Function Phantom,Algebra (Night Shift),3,0,"quicker mafs
now with hom+invert but without the hom",177.0,177.0,1594407126,0,1,https://codex.rhythm.cafe/3cqVN36thYWAUm3NTUzQ7X.png,https://cdn.discordapp.com/attachments/611380148431749151/731283877196333096/Function_Phantom_-_Algebra_Night_Shift.rdzip,https://codex.rhythm.cafe/7VPKBNon5WRJQdv3tNMCnN.rdzip,https://codex.rhythm.cafe/5Zxvovpebv9MWnzwo6Run1.png,0.1,"[""math"",""gimmick"",""algebra"",""aspire"",""Rin"",""2p"",""night shift""]","[""Kusane"",""Xeno""]",1,1,1,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/731283877196333096/Function_Phantom_-_Algebra_Night_Shift.rdzip,UfNFLqgrScPuGiNdeWr7ot,1636944855,10,0
UfoJXgcEQdMAxLk7KAS39v,Sevish,Gleam,1,0,"You have no idea how annoying it is to deal with the slightest bit of desync. Ain't dealin' with 1/12 snap, no siree.


Also, don't do drugs. They're bad.",120.0,102.863,1580836326,1,0,https://codex.rhythm.cafe/2m9zAU1nNKoiyut9Jh5Eia.png,https://cdn.discordapp.com/attachments/611380148431749151/674358187410980864/Sevish_-_Gleam.rdzip,https://codex.rhythm.cafe/S6gkvaxeG4sjvCFno4iWSn.rdzip,,0.26,"[""electronic"",""odd time"",""microtonal"",""gimmick"",""pain and frustration"",""seriously the bpm changes aren't the gimmick the sync was heck to deal with oh god why""]","[""LeoMassaFM""]",0,1,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/674358187410980864/Sevish_-_Gleam.rdzip,UfoJXgcEQdMAxLk7KAS39v,1636984107,10,0
UgxiFaYVAh1sQ8F9BUR2Uv,Junky feat.鏡音リン,Happy Halloween,2,1,<color=#ffa000>Treat</color> or <color=#9f2626>Trick</color>?,120.0,120.0,1604181844,1,1,https://codex.rhythm.cafe/2zQNayp9pRk9ZDh15UCXoU.png,https://cdn.discordapp.com/attachments/611380148431749151/772231101224714270/Junky_feat._Rin_-_Happy_Halloween.rdzip,https://codex.rhythm.cafe/5vexTotLGLRJHMuvWenbQh.rdzip,https://codex.rhythm.cafe/CPgD7YEPgBmrziQ235azTs.png,0.08,"[""Halloween"",""hap hal"",""syncopation"",""8-beat"",""syncop8"",""gimmick"",""1p"",""2p"",""CandyHoliday"",""XenOnly""]","[""Xeno""]",1,1,0,1,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/772231101224714270/Junky_feat._Rin_-_Happy_Halloween.rdzip,UgxiFaYVAh1sQ8F9BUR2Uv,1636984107,10,0
UhT3agXDV8Pb2NziVVnhzV,Johnny Stimson,Flower,0,0,does it still count as my first level if I have other wips??? fkhdsgskdlskjdfhglkdshk,65.0,65.0,1620755894,1,0,https://codex.rhythm.cafe/17WsADyR4iYD8AbzH5Mk1.png,https://cdn.discordapp.com/attachments/611380148431749151/841797275474067476/Johnny_Stimson_-_Flower.rdzip,https://codex.rhythm.cafe/17UYuzxL4b87VXWwXEQQwX.rdzip,https://codex.rhythm.cafe/9davCS9xoJLn8WCr735sAi.png,0.83,[],"[""YeetYote""]",1,1,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/841797275474067476/Johnny_Stimson_-_Flower.rdzip,UhT3agXDV8Pb2NziVVnhzV,1636984107,10,0
UiJZRjQfzkUrLp6McoiDpV,Cool Kid,hippo.,1,0,Cool :),114.0,114.0,1616056718,1,0,https://codex.rhythm.cafe/GRootBV5uekGZKuQjoUvpq.png,https://cdn.discordapp.com/attachments/611380148431749151/821890636759957525/Cool_Kid_-_hippo..rdzip,https://codex.rhythm.cafe/LW43BWtu8UMHALoeacL3Yr.rdzip,https://codex.rhythm.cafe/9MJhews8A75Vgh4u3LdDEv.png,0.71,"[""cool"",""easy""]","[""Gyulparrow""]",1,1,0,0,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/821890636759957525/Cool_Kid_-_hippo..rdzip,UiJZRjQfzkUrLp6McoiDpV,1636984107,10,0
UifqtEeLxSGqKRju4ksVaD,cyriak,Welcome to Kitty City,1,0,Why do kitties live in cities? Who knows!,180.0,180.0,1595794118,1,1,https://codex.rhythm.cafe/UTUUT2DbiJMwyEKwMBiFs5.png,https://cdn.discordapp.com/attachments/726257370346553447/737144439197139034/cyriak_-_Welcome_to_Kitty_City.rdzip,https://codex.rhythm.cafe/MznFvaXKGksRuaP3SD4mJi.rdzip,https://codex.rhythm.cafe/QxpPUKutxvqLBhxVpE1BfB.png,0.1,"[""Cyriak"",""MrCube_"",""electro"",""cat"",""kitty"",""city""]","[""MrCube_""]",1,1,1,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/726257370346553447/737144439197139034/cyriak_-_Welcome_to_Kitty_City.rdzip,UifqtEeLxSGqKRju4ksVaD,1636984107,10,0
UjKdDJgvrmEq2cYoijRWzS,Cadence Hira,Spin 2 Win,1,0,"Spin 2 Win, now with 100% less spinning!",160.0,160.0,1566082792,1,0,https://codex.rhythm.cafe/MPofgqyegheoB3Bsp5F1v1.png,https://cdn.discordapp.com/attachments/611380148431749151/619744625585815552/Cadence_Hira_-_Spin_2_Win.rdzip,https://codex.rhythm.cafe/LopTD1Me9yMejWcg2p5C4T.rdzip,,0.8,"[""chill"",""adofai"",""1p""]","[""LeoMassaFM""]",1,0,0,0,0,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/619744625585815552/Cadence_Hira_-_Spin_2_Win.rdzip,UjKdDJgvrmEq2cYoijRWzS,1636940011,10,0
UjLeU6Da9m9ZpWVfrdei7S,Billie Eilish,<color=#f1dcff>hostage</color>,0,1,"let me hold you like a hostage.
//////////////////
a <color=#2E78CCFF>really</color> simple level, hope you enjoy

special thanks to pseuu for making the preview image!

also, give me feedback on discord @ tepid#1618",65.0,65.0,1624235128,1,0,https://codex.rhythm.cafe/JTRX5o6JQBxC6CeBKkktZw.png,https://cdn.discordapp.com/attachments/611380148431749151/856374431311855676/Billie_Eilish_-_hostage_v2.rdzip,https://codex.rhythm.cafe/HB9kNoapFc3mzxd1gkZc9S.rdzip,https://codex.rhythm.cafe/JswnaTJSXrznwWMR1kir1J.png,0.7,"[""billie eilish"",""hostage"",""don't smile at me"",""slow"",""1p"",""easy"",""held beats""]","[""tepid""]",1,0,0,1,0,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/856374431311855676/Billie_Eilish_-_hostage_v2.rdzip,UjLeU6Da9m9ZpWVfrdei7S,1636984107,10,0
UkHckqTnkzpPpVQzwMm6Cg,"Fizzd, LAI PEN COMPUTER GROUP",Samurai Techno (Nintendo 64 Remix),1,0,Samurai Techno with a nintendo 64 soundfont! Pretty interesting huh?,153.0,100.0,1620561984,1,0,https://codex.rhythm.cafe/XvfxDdvpu6855MrhbZWpzY.png,https://cdn.discordapp.com/attachments/611380148431749151/840983351971938355/Fizzd_LAI_PEN_COMPUTER_GROUP_-_Samurai_Techno_Nintendo_64_Remix.rdzip,https://codex.rhythm.cafe/JxmdkjnBRqSxFZMvesktfB.rdzip,https://codex.rhythm.cafe/QZquWkWtH6w7na9gSHU4hm.png,0.67,"[""meme"",""oriental techno"",""samurai techno""]","[""DPS2004""]",1,0,0,0,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/840983351971938355/Fizzd_LAI_PEN_COMPUTER_GROUP_-_Samurai_Techno_Nintendo_64_Remix.rdzip,UkHckqTnkzpPpVQzwMm6Cg,1636984107,10,0
UqrTPc4uDkVk2sBGj5HP9B,Cranky,La Campanella : Nu Rave,2,1,"from DJMAX TECHNIKA 2.
May contain some solemn notes.",178.0,130.0,1620513714,1,0,https://codex.rhythm.cafe/A6GZqC8bc5f1isWpf5Lza9.png,https://cdn.discordapp.com/attachments/611380148431749151/840765887580995624/Cranky_-_La_Campanella_Nu_Rave.rdzip,https://codex.rhythm.cafe/DMhe5RP8S8khSuLWsnYtR3.rdzip,https://codex.rhythm.cafe/MKqPcBoDYPJ8F3whNRkxoU.png,0.0,"[""djmax"",""classic"",""polyrhythm""]","[""tikal.""]",1,0,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/840765887580995624/Cranky_-_La_Campanella_Nu_Rave.rdzip,UqrTPc4uDkVk2sBGj5HP9B,1636984107,10,0
UtBmvnjn3ZuJ4XhtniGsYE,"NIVIRO, PollyAnna",Fast Lane (ft. PollyAnna),1,0,We are living life in the fast lane.,128.0,128.0,1622214706,1,0,https://codex.rhythm.cafe/Muf8TWZBhhAYQGMnBkw4Wi.png,https://cdn.discordapp.com/attachments/611380148431749151/847719525024923678/NIVIRO_PollyAnna_-_Fast_Lane_ft._PollyAnnafix5.rdzip,https://codex.rhythm.cafe/3Tmm1A9SRQG6meoYWLsa9R.rdzip,https://codex.rhythm.cafe/7Jcx2k33Rnzcf1RU78HB5B.png,0.58,"[""NIVIRO"",""I'm done with Speedrun"",""It took 4 hours"",""maybe another healing level""]","[""Vapor""]",1,1,0,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/847719525024923678/NIVIRO_PollyAnna_-_Fast_Lane_ft._PollyAnnafix5.rdzip,UtBmvnjn3ZuJ4XhtniGsYE,1636984107,10,0
UuqaN5ceKRnc5wxzqtrdYJ,Nitro,Hyper Oriental Insomniac,3,1,"Everything that isn't VFX was done by Nitro, VFX by Lumbr
Good Luck...",288.0,96.0,1592244312,1,0,https://codex.rhythm.cafe/Ck5MQSymn6ZZWNWjLXd7KL.png,https://cdn.discordapp.com/attachments/611380148431749151/722134885006966904/Nitro_Lumbr_-_Hyper_Oriental_Insomniac.rdzip,https://codex.rhythm.cafe/3xo8qBQ5MVPjno2bxKpnrU.rdzip,,0.68,[],"[""Nitro"",""Lumbr""]",1,0,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/722134885006966904/Nitro_Lumbr_-_Hyper_Oriental_Insomniac.rdzip,UuqaN5ceKRnc5wxzqtrdYJ,1636984107,10,0
UvDpW6c7c1eCyaGSBxwF9L,Muse,Panic Station,2,1,"You've Arrived.
Good Luck.

Thanks to Klyzx for minor suggestions.
I figured I need to do more HoM trickery, so why not this?",105.0,105.0,1579115792,1,0,https://codex.rhythm.cafe/VUMbEZuSLkXt46xQQZxuZK.png,https://cdn.discordapp.com/attachments/611380148431749151/667160637499113482/Muse_-_Panic_Station.rdzip,https://codex.rhythm.cafe/XksxKnktDtTbY3fzdB8KBU.rdzip,https://codex.rhythm.cafe/Lm1T2sQsgVtFCtMPXbuYeo.png,0.54,"[""Muse"",""The 2nd Law"",""Panic Station"",""HoM"",""VFX"",""8 beat""]","[""plastermaster""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/667160637499113482/Muse_-_Panic_Station.rdzip,UvDpW6c7c1eCyaGSBxwF9L,1636984107,10,0
UvEDn3SKDBprNzb9tRkzPz,nelward,Ghost,1,0,Ghost in my home? It's more likely than you think.,103.0,103.0,1619265676,1,0,https://codex.rhythm.cafe/49wAF3WDp6e7Mu9R8tNReG.png,https://cdn.discordapp.com/attachments/611380148431749151/835592551653310494/nelward_-_Ghost.rdzip,https://codex.rhythm.cafe/3F8D5rcAFDRmcTqa3fjXht.rdzip,https://codex.rhythm.cafe/8fFsoGHV7U9BADmZX6uEcD.png,0.17,"[""nelward"",""ghost"",""classic rows"",""oneshots""]","[""Jrago""]",1,1,1,1,0,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/835592551653310494/nelward_-_Ghost.rdzip,UvEDn3SKDBprNzb9tRkzPz,1636984107,10,0
UwVfqHgbMZ6c5rb2EHKKZ2,King Gizzard And The Lizard Wizard,"If Not Now, Then When?",1,0,Yo this edible aint shi-,105.0,104.0,1617212164,1,0,https://codex.rhythm.cafe/16sbXnbeYhXgCbvmwjyoPk.png,https://cdn.discordapp.com/attachments/611380148431749151/826706601419341834/King_Gizzard_And_The_Lizard_Wizard_-_If_Not_NowThen_When.rdzip,https://codex.rhythm.cafe/R9AEWkbTXweKSePqpVwBgH.rdzip,https://codex.rhythm.cafe/H4CjqkXRDLnFSTBn76bcAE.png,0.74,"[""Psychedelic rock"",""8-beat"",""Syncopation""]","[""MrCube_""]",0,1,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/826706601419341834/King_Gizzard_And_The_Lizard_Wizard_-_If_Not_NowThen_When.rdzip,UwVfqHgbMZ6c5rb2EHKKZ2,1636984107,10,0
UwsvoouT88t1VJagfiPnw4,Creo,Epilogue,2,0,Logan and Hailey having a nice time after the game ends IDK,160.0,115.0,1618850370,1,0,https://codex.rhythm.cafe/Ugu6p5ZuKdg3EKnssBdJnD.png,https://cdn.discordapp.com/attachments/611380148431749151/833608564614365224/Creo_-_Epilogue.rdzip,https://codex.rhythm.cafe/WDiLLfVrMwZG1N52qVVg4b.rdzip,,0.63,[],"[""ddrr0077""]",1,1,0,1,1,1,rdl,https://cdn.discordapp.com/attachments/611380148431749151/833608564614365224/Creo_-_Epilogue.rdzip,UwsvoouT88t1VJagfiPnw4,1636984107,10,0
UxrD4svTF8PtTheWzh2j1j,IOSYS,Marisa Stole the Precious Thing,1,0,Samurai stole something precious! What happens next will shock you.,170.0,170.0,1614331376,1,0,https://codex.rhythm.cafe/CnTjqpGmge9aQ8dNmc4ekk.png,https://cdn.discordapp.com/attachments/611380148431749151/814866404934156348/IOSYS_-_Marisa_Stole_the_Precious_Thing.rdzip,https://codex.rhythm.cafe/6zJM4FY4bYTFJGeqegFuPQ.rdzip,https://codex.rhythm.cafe/CJbuWwkJx5wsA4VKpGSMW9.png,0.94,"[""1p"",""touhou"",""japanese"",""r19""]","[""Colon""]",1,0,0,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/814866404934156348/IOSYS_-_Marisa_Stole_the_Precious_Thing.rdzip,UxrD4svTF8PtTheWzh2j1j,1636984107,10,0
UzVRA3L8UmzTeNtiNmTnWD,linear ring,enchanted love,1,1,A tale of a princess and a frog.,95.0,95.0,1613948622,1,0,https://codex.rhythm.cafe/npAhuHcaUfzNtuWRsyk6S.png,https://cdn.discordapp.com/attachments/611380148431749151/813192071040598096/linear_ring_-_Enchanted_Love.rdzip,https://codex.rhythm.cafe/EL8iFDVCNXSZopJYoEh6pk.rdzip,https://codex.rhythm.cafe/4vdmMBjKZqaxHFDxJdZW2i.png,0.43,"[""RDVS2"",""bga"",""BOFXVI"",""how the heck did I do this in a week""]","[""Kin""]",1,1,1,1,1,0,rdl,https://cdn.discordapp.com/attachments/611380148431749151/813192071040598096/linear_ring_-_Enchanted_Love.rdzip,UzVRA3L8UmzTeNtiNmTnWD,1636984107,10,0
V4eoZ8s4P3JN4p2fVXpoqV,Dorked,Soul-Splitting Fury! Mad Mew Mew's Grand Debut!,1,0,"* HahahahAHAHAHAHA...
* This is going to be SO much FUN!!!

(The Inverted Fate AU and the song in this level are by Dorked. The sprites were originally by Dorked and then edited by Dexie.)",145.0,145.0,1612759320,1,0,https://codex.rhythm.cafe/2sCqP1MrjMAF5SjNmjiTyj.png,https://cdn.discordapp.com/attachments/611380148431749151/808286903106928650/Dorked_-_Soul-Splitting_Fury_Mad_Mew_Mews_Grand_Debut.rdzip,https://codex.rhythm.cafe/BMqMTuNGDcS8h6a1AuaAif.rdzip,https://codex.rhythm.cafe/RfkezK2Ho8bdUqMUEnF7Xn.png,0.9,"[""Inverted Fate"",""Undertale"",""Mad Mew Mew"",""Insomniac""]","[""dexiedoo""]",1,1,0,0,1,0,yeoldesheet,https://cdn.discordapp.com/attachments/611380148431749151/808286903106928650/Dorked_-_Soul-Splitting_Fury_Mad_Mew_Mews_Grand_Debut.rdzip,V4eoZ8s4P3JN4p2fVXpoqV,1636984107,10,0
